gene	individual	TPM	tissue	sex	path
_scaffold_13_000235.1	indv_2	94.1847998895929	leaves	male	rddm
_scaffold_13_000185.1	indv_2	52.8488937192778	leaves	male	rddm
_scaffold_13_000187.1	indv_2	144.734920491729	leaves	male	rddm
_scaffold_13_000222.1	indv_2	86.767469704247	leaves	male	rddm
_scaffold_13_000221.1	indv_2	23.7450519652597	leaves	male	rddm
_scaffold_13_000220.1	indv_2	145.845170751538	leaves	male	rddm
_scaffold_13_000219.1	indv_2	69.3856839452752	leaves	male	rddm
_scaffold_13_000200.1	indv_2	64.2450779181096	leaves	male	rddm
_scaffold_13_000215.1	indv_2	0	leaves	male	rddm
_scaffold_13_000212.1	indv_2	95.9614400326459	leaves	male	rddm
_scaffold_13_000201.1	indv_2	37.0162590910486	leaves	male	rddm
_scaffold_13_000207.1	indv_2	124.939825039572	leaves	male	rddm
_scaffold_13_000206.1	indv_2	100.739424412262	leaves	male	rddm
_scaffold_16_000189.1	indv_2	117.48638754985	leaves	male	rddm
_scaffold_16_000005.1	indv_2	31.5335995308843	leaves	male	rddm
_scaffold_16_000009.1	indv_2	66.9510161382777	leaves	male	rddm
_scaffold_16_000010.1	indv_2	81.9515703319036	leaves	male	rddm
_scaffold_16_000186.1	indv_2	56.2955607009698	leaves	male	rddm
_scaffold_16_000011.1	indv_2	6.46456199436974	leaves	male	rddm
_scaffold_16_000184.1	indv_2	35.0583132509034	leaves	male	rddm
_scaffold_16_000182.1	indv_2	84.2837128075011	leaves	male	rddm
_scaffold_16_000020.1	indv_2	99.4311201991155	leaves	male	rddm
_scaffold_16_000179.1	indv_2	56.2955607009698	leaves	male	rddm
_scaffold_16_000173.1	indv_2	67.2489955884888	leaves	male	rddm
_scaffold_16_000025.1	indv_2	66.4131960343238	leaves	male	rddm
_scaffold_16_000026.1	indv_2	54.8667393633817	leaves	male	rddm
_scaffold_16_000033.1	indv_2	48.6543350102565	leaves	male	rddm
_scaffold_16_000170.1	indv_2	140.98366505982	leaves	male	rddm
_scaffold_16_000169.1	indv_2	0	leaves	male	rddm
_scaffold_16_000034.1	indv_2	26.2348244043354	leaves	male	rddm
_scaffold_16_000036.1	indv_2	62.0400056704565	leaves	male	rddm
_scaffold_16_000160.1	indv_2	0	leaves	male	rddm
_scaffold_16_000039.1	indv_2	18.7651869003233	leaves	male	rddm
_scaffold_16_000154.1	indv_2	31.2649725545882	leaves	male	rddm
_scaffold_16_000046.1	indv_2	15.7791936563302	leaves	male	rddm
_scaffold_16_000047.1	indv_2	40.9740628430076	leaves	male	rddm
_scaffold_16_000048.1	indv_2	56.2571336970784	leaves	male	rddm
_scaffold_16_000152.1	indv_2	20.0878432457205	leaves	male	rddm
_scaffold_16_000147.1	indv_2	55.7708351018929	leaves	male	rddm
_scaffold_16_000051.1	indv_2	50.5445034207268	leaves	male	rddm
_scaffold_16_000143.1	indv_2	62.4061642874492	leaves	male	rddm
_scaffold_16_000059.1	indv_2	422.861310914155	leaves	male	rddm
_scaffold_16_000138.1	indv_2	158.434411875042	leaves	male	rddm
_scaffold_16_000136.1	indv_2	42.5169269629702	leaves	male	rddm
_scaffold_16_000066.1	indv_2	279.928384402987	leaves	male	rddm
_scaffold_16_000134.1	indv_2	40.5328037046983	leaves	male	rddm
_scaffold_16_000133.1	indv_2	0	leaves	male	rddm
_scaffold_16_000131.1	indv_2	12.627041652554	leaves	male	rddm
_scaffold_16_000130.1	indv_2	108.777551160906	leaves	male	rddm
_scaffold_16_000127.1	indv_2	46.1003016763847	leaves	male	rddm
_scaffold_16_000124.1	indv_2	91.4376379870297	leaves	male	rddm
_scaffold_16_000119.1	indv_2	64.6175131524175	leaves	male	rddm
_scaffold_16_000118.1	indv_2	160.872214876283	leaves	male	rddm
_scaffold_16_000117.1	indv_2	60.0485980810345	leaves	male	rddm
_scaffold_16_000074.1	indv_2	150.94633858282	leaves	male	rddm
_scaffold_16_000113.1	indv_2	130.456133284904	leaves	male	rddm
_scaffold_16_000110.1	indv_2	22.3938142014908	leaves	male	rddm
_scaffold_16_000081.1	indv_2	205.972383228193	leaves	male	rddm
_scaffold_16_000105.1	indv_2	13.6935147651008	leaves	male	rddm
_scaffold_16_000085.1	indv_2	141.88398647813	leaves	male	rddm
_scaffold_16_000103.1	indv_2	182.337833774823	leaves	male	rddm
_scaffold_16_000102.1	indv_2	2.82655534900267	leaves	male	rddm
_scaffold_16_000101.1	indv_2	7.32697102398739	leaves	male	rddm
_scaffold_16_000100.1	indv_2	6.62300714129056	leaves	male	rddm
_scaffold_16_000099.1	indv_2	13.3112655844658	leaves	male	rddm
_scaffold_16_000097.1	indv_2	11.2847593204677	leaves	male	rddm
_scaffold_16_000096.1	indv_2	21.1574375482122	leaves	male	rddm
_scaffold_16_000095.1	indv_2	291.485903185021	leaves	male	rddm
_scaffold_16_000094.1	indv_2	121.088564526614	leaves	male	rddm
_scaffold_16_000093.1	indv_2	94.3620826987684	leaves	male	rddm
_scaffold_16_000092.1	indv_2	90.8862456597722	leaves	male	rddm
_scaffold_16_000088.1	indv_2	265.874339413455	leaves	male	rddm
_scaffold_41_000003.1	indv_2	94.1363360894412	leaves	male	rddm
_scaffold_41_000132.1	indv_2	140.068716505984	leaves	male	rddm
_scaffold_41_000004.1	indv_2	83.4879333633181	leaves	male	rddm
_scaffold_41_000009.1	indv_2	31.2942089697234	leaves	male	rddm
_scaffold_41_000011.1	indv_2	36.5526285914113	leaves	male	rddm
_scaffold_41_000130.1	indv_2	167.059469158983	leaves	male	rddm
_scaffold_41_000013.1	indv_2	74.2800266009824	leaves	male	rddm
_scaffold_41_000017.1	indv_2	106.890305128424	leaves	male	rddm
_scaffold_41_000123.1	indv_2	0	leaves	male	rddm
_scaffold_41_000122.1	indv_2	29.5859881056192	leaves	male	rddm
_scaffold_41_000024.1	indv_2	20.947185377105	leaves	male	rddm
_scaffold_41_000114.1	indv_2	78.2876582458346	leaves	male	rddm
_scaffold_41_000025.1	indv_2	15.7561919163064	leaves	male	rddm
_scaffold_41_000113.1	indv_2	115.02214499791	leaves	male	rddm
_scaffold_41_000111.1	indv_2	17.5923627190531	leaves	male	rddm
_scaffold_41_000110.1	indv_2	34.9797658724473	leaves	male	rddm
_scaffold_41_000108.1	indv_2	65.1899397331949	leaves	male	rddm
_scaffold_41_000107.1	indv_2	121.507733700885	leaves	male	rddm
_scaffold_41_000106.1	indv_2	94.399542834814	leaves	male	rddm
_scaffold_41_000029.1	indv_2	238.473581344057	leaves	male	rddm
_scaffold_41_000030.1	indv_2	230.028345590189	leaves	male	rddm
_scaffold_41_000032.1	indv_2	0	leaves	male	rddm
_scaffold_41_000035.1	indv_2	87.3155635361981	leaves	male	rddm
_scaffold_41_000104.1	indv_2	142.012742906972	leaves	male	rddm
_scaffold_41_000103.1	indv_2	83.4008306681034	leaves	male	rddm
_scaffold_41_000100.1	indv_2	43.5576398020638	leaves	male	rddm
_scaffold_41_000098.1	indv_2	131.174122021677	leaves	male	rddm
_scaffold_41_000097.1	indv_2	81.3016444416465	leaves	male	rddm
_scaffold_41_000045.1	indv_2	69.7505226275878	leaves	male	rddm
_scaffold_41_000091.1	indv_2	0	leaves	male	rddm
_scaffold_41_000046.1	indv_2	103.12805974037	leaves	male	rddm
_scaffold_41_000088.1	indv_2	81.9574978269248	leaves	male	rddm
_scaffold_41_000049.1	indv_2	24.8972995729105	leaves	male	rddm
_scaffold_41_000087.1	indv_2	2.74612491224243	leaves	male	rddm
_scaffold_41_000055.1	indv_2	201.18471911821	leaves	male	rddm
_scaffold_41_000082.1	indv_2	154.995569722151	leaves	male	rddm
_scaffold_41_000081.1	indv_2	0	leaves	male	rddm
_scaffold_41_000080.1	indv_2	19.119247030518	leaves	male	rddm
_scaffold_41_000068.1	indv_2	66.420661546468	leaves	male	rddm
_scaffold_41_000069.1	indv_2	229.352284337284	leaves	male	rddm
_scaffold_12_000002.1	indv_3	148.563494373163	leaves	male	rddm
_scaffold_12_000003.1	indv_3	49.3444247965085	leaves	male	rddm
_scaffold_12_000518.1	indv_3	30.4031692060893	leaves	male	rddm
_scaffold_12_000516.1	indv_3	40.493230539895	leaves	male	rddm
_scaffold_12_000015.1	indv_3	59.1544328853143	leaves	male	rddm
_scaffold_12_000016.1	indv_3	13.5158643302318	leaves	male	rddm
_scaffold_12_000020.1	indv_3	65.2673558601202	leaves	male	rddm
_scaffold_12_000022.1	indv_3	30.9930346148349	leaves	male	rddm
_scaffold_12_000023.1	indv_3	129.886860050639	leaves	male	rddm
_scaffold_12_000497.1	indv_3	37.9195082598169	leaves	male	rddm
_scaffold_12_000490.1	indv_3	180.11766423413	leaves	male	rddm
_chr6_001891.1_1	indv_3	20.9512103190931	leaves	male	rddm
_scaffold_12_000045.1	indv_3	132.768570034372	leaves	male	rddm
_scaffold_12_000046.1	indv_3	99.4808507773975	leaves	male	rddm
_scaffold_12_000487.1	indv_3	157.785873295882	leaves	male	rddm
_scaffold_12_000486.1	indv_3	260.643531974677	leaves	male	rddm
_scaffold_12_000485.1	indv_3	58.9561259163231	leaves	male	rddm
_scaffold_12_000484.1	indv_3	119.446451018423	leaves	male	rddm
_scaffold_12_000050.1	indv_3	6.31991804330281	leaves	male	rddm
_scaffold_12_000481.1	indv_3	221.32610943485	leaves	male	rddm
_scaffold_12_000051.1	indv_3	312.487051768859	leaves	male	rddm
_scaffold_12_000052.1	indv_3	114.049467298068	leaves	male	rddm
_scaffold_12_000479.1	indv_3	268.477002505209	leaves	male	rddm
_scaffold_12_000058.1	indv_3	53.6320116823929	leaves	male	rddm
_scaffold_12_000063.1	indv_3	363.115691783489	leaves	male	rddm
_scaffold_12_000470.1	indv_3	41.0557081910799	leaves	male	rddm
_scaffold_12_000066.1	indv_3	193.656057382624	leaves	male	rddm
_scaffold_12_000071.1	indv_3	37.9195082598169	leaves	male	rddm
_scaffold_12_000467.1	indv_3	76.1668079466342	leaves	male	rddm
_scaffold_12_000072.1	indv_3	253.932507714984	leaves	male	rddm
_scaffold_12_000463.1	indv_3	58.8595848713792	leaves	male	rddm
_scaffold_12_000464.1	indv_3	0	leaves	male	rddm
_scaffold_12_000460.1	indv_3	24.2039414424363	leaves	male	rddm
_scaffold_12_000076.1	indv_3	62.6832687560238	leaves	male	rddm
_scaffold_12_000077.1	indv_3	259.620682318746	leaves	male	rddm
_scaffold_12_000458.1	indv_3	266.139772665191	leaves	male	rddm
_scaffold_12_000455.1	indv_3	19.7840912659914	leaves	male	rddm
_scaffold_12_000454.1	indv_3	26.4747112213994	leaves	male	rddm
_scaffold_12_000088.1	indv_3	12.6398360866056	leaves	male	rddm
_scaffold_12_000105.1	indv_3	104.483703291609	leaves	male	rddm
_scaffold_12_000442.1	indv_3	166.830215536496	leaves	male	rddm
_scaffold_12_000441.1	indv_3	203.567886447438	leaves	male	rddm
_scaffold_12_000439.1	indv_3	169.460974843871	leaves	male	rddm
_scaffold_12_000438.1	indv_3	18.9597541299084	leaves	male	rddm
_scaffold_12_000124.1	indv_3	86.7670654872516	leaves	male	rddm
_scaffold_12_000437.1	indv_3	168.930510730938	leaves	male	rddm
_scaffold_12_000126.1	indv_3	47.4818190383794	leaves	male	rddm
_scaffold_12_000436.1	indv_3	41.927261165326	leaves	male	rddm
_scaffold_12_000127.1	indv_3	309.83519344823	leaves	male	rddm
_scaffold_12_000424.1	indv_3	17.5858589031035	leaves	male	rddm
_scaffold_12_000134.1	indv_3	21.8854075728001	leaves	male	rddm
_scaffold_12_000137.1	indv_3	106.174623127487	leaves	male	rddm
_scaffold_12_000138.1	indv_3	103.491509907659	leaves	male	rddm
_scaffold_12_000416.1	indv_3	288.238654147711	leaves	male	rddm
_scaffold_12_000147.1	indv_3	180.7871470777	leaves	male	rddm
_scaffold_12_000148.1	indv_3	50.9861692027622	leaves	male	rddm
_scaffold_12_000405.1	indv_3	149.461813970897	leaves	male	rddm
_scaffold_12_000162.1	indv_3	235.09424572753	leaves	male	rddm
_scaffold_12_000400.1	indv_3	84.2899633676972	leaves	male	rddm
_scaffold_12_000398.1	indv_3	51.1193370844367	leaves	male	rddm
_scaffold_12_000163.1	indv_3	38.6630280296172	leaves	male	rddm
_scaffold_12_000396.1	indv_3	104.910639518827	leaves	male	rddm
_scaffold_12_000393.1	indv_3	30.0740927577858	leaves	male	rddm
_scaffold_12_000392.1	indv_3	28.0020984072494	leaves	male	rddm
_scaffold_12_000165.1	indv_3	117.096084891396	leaves	male	rddm
_scaffold_12_000169.1	indv_3	9.47987706495422	leaves	male	rddm
_scaffold_12_000172.1	indv_3	28.2629875228449	leaves	male	rddm
_scaffold_12_000381.1	indv_3	203.69327473598	leaves	male	rddm
_scaffold_12_000378.1	indv_3	84.6575068126144	leaves	male	rddm
_scaffold_12_000174.1	indv_3	201.223805624028	leaves	male	rddm
_scaffold_12_000179.1	indv_3	111.586639495159	leaves	male	rddm
_scaffold_12_000375.1	indv_3	218.416367576545	leaves	male	rddm
_scaffold_12_000181.1	indv_3	0	leaves	male	rddm
_scaffold_12_000365.1	indv_3	11.3758524779451	leaves	male	rddm
_scaffold_12_000185.1	indv_3	168.411196826518	leaves	male	rddm
_scaffold_12_000360.1	indv_3	261.513850067703	leaves	male	rddm
_scaffold_12_000359.1	indv_3	128.096075740614	leaves	male	rddm
_scaffold_12_000358.1	indv_3	124.883175467662	leaves	male	rddm
_scaffold_12_000357.1	indv_3	37.9195082598169	leaves	male	rddm
_scaffold_12_000354.1	indv_3	82.3711361906679	leaves	male	rddm
_scaffold_12_000191.1	indv_3	71.7364422102254	leaves	male	rddm
_scaffold_12_000192.1	indv_3	175.096392009643	leaves	male	rddm
_scaffold_12_000193.1	indv_3	32.4414554718133	leaves	male	rddm
_scaffold_12_000195.1	indv_3	147.151901588408	leaves	male	rddm
_scaffold_12_000344.1	indv_3	173.286958294177	leaves	male	rddm
_scaffold_12_000335.1	indv_3	362.201055485074	leaves	male	rddm
_scaffold_12_000330.1	indv_3	74.9027323650704	leaves	male	rddm
_scaffold_12_000207.1	indv_3	147.823232199596	leaves	male	rddm
_scaffold_12_000321.1	indv_3	58.7374693681944	leaves	male	rddm
_scaffold_12_000316.1	indv_3	108.429714046401	leaves	male	rddm
_scaffold_12_000314.1	indv_3	47.6297374777513	leaves	male	rddm
_scaffold_12_000309.1	indv_3	194.296768703062	leaves	male	rddm
_scaffold_12_000308.1	indv_3	151.884678860847	leaves	male	rddm
_scaffold_12_000222.1	indv_3	62.3488736719399	leaves	male	rddm
_scaffold_12_000225.1	indv_3	37.9195082598169	leaves	male	rddm
_scaffold_12_000238.1	indv_3	119.089384030831	leaves	male	rddm
_scaffold_12_000239.1	indv_3	213.744568484554	leaves	male	rddm
_scaffold_12_000243.1	indv_3	47.3780822302431	leaves	male	rddm
_scaffold_12_000245.1	indv_3	15.0424495576133	leaves	male	rddm
_scaffold_12_000253.1	indv_3	55.0938146913931	leaves	male	rddm
_scaffold_12_000283.1	indv_3	156.690002826652	leaves	male	rddm
_scaffold_12_000282.1	indv_3	198.526671488819	leaves	male	rddm
_scaffold_12_000255.1	indv_3	281.039441533935	leaves	male	rddm
_scaffold_12_000279.1	indv_3	72.0642238421859	leaves	male	rddm
_scaffold_12_000276.1	indv_3	147.450073930159	leaves	male	rddm
_scaffold_1_004171.1	indv_3	18.9597541299084	leaves	male	rddm
_scaffold_1_004169.1	indv_3	0	leaves	male	rddm
_scaffold_1_000006.1	indv_3	115.498740172677	leaves	male	rddm
_scaffold_1_004167.1	indv_3	83.6764832724227	leaves	male	rddm
_scaffold_1_000011.1	indv_3	152.83588061972	leaves	male	rddm
_scaffold_1_000022.1	indv_3	7.52122477880666	leaves	male	rddm
_scaffold_1_000023.1	indv_3	25.7345762997215	leaves	male	rddm
_scaffold_1_000024.1	indv_3	220.225790285922	leaves	male	rddm
_scaffold_1_004162.1	indv_3	327.588651238655	leaves	male	rddm
_scaffold_1_000026.1	indv_3	73.7270439076946	leaves	male	rddm
_scaffold_1_004158.1	indv_3	0	leaves	male	rddm
_scaffold_1_004153.1	indv_3	107.737878621207	leaves	male	rddm
_scaffold_1_000027.1	indv_3	110.621159948965	leaves	male	rddm
_scaffold_1_004141.1	indv_3	112.932191669673	leaves	male	rddm
_scaffold_1_004140.1	indv_3	31.3816620081243	leaves	male	rddm
_scaffold_1_000034.1	indv_3	12.7778686179726	leaves	male	rddm
_scaffold_1_000043.1	indv_3	95.5730896630157	leaves	male	rddm
_scaffold_1_000050.1	indv_3	164.692528853869	leaves	male	rddm
_scaffold_1_000054.1	indv_3	214.327655381574	leaves	male	rddm
_scaffold_1_000056.1	indv_3	76.2424155436744	leaves	male	rddm
_scaffold_1_000060.1	indv_3	25.2796721732113	leaves	male	rddm
_scaffold_1_004108.1	indv_3	16.2512178256358	leaves	male	rddm
_scaffold_1_004105.1	indv_3	6.42352325712745	leaves	male	rddm
_scaffold_1_000065.1	indv_3	218.524280801632	leaves	male	rddm
_scaffold_1_000066.1	indv_3	31.7096933183138	leaves	male	rddm
_scaffold_1_004102.1	indv_3	24.0235393944182	leaves	male	rddm
_scaffold_1_000071.1	indv_3	100.082057215099	leaves	male	rddm
_scaffold_1_000078.1	indv_3	88.001877659575	leaves	male	rddm
_scaffold_1_004095.1	indv_3	58.1909434930523	leaves	male	rddm
_scaffold_1_000079.1	indv_3	37.9195082598169	leaves	male	rddm
_scaffold_1_000087.1	indv_3	342.965057379631	leaves	male	rddm
_scaffold_1_000089.1	indv_3	172.661160139562	leaves	male	rddm
_scaffold_1_000091.1	indv_3	181.437647116592	leaves	male	rddm
_scaffold_1_004089.1	indv_3	98.5211443961481	leaves	male	rddm
_scaffold_1_004088.1	indv_3	37.9195082598169	leaves	male	rddm
_scaffold_1_000092.1	indv_3	211.734116558551	leaves	male	rddm
_scaffold_1_000094.1	indv_3	15.7815294491723	leaves	male	rddm
_scaffold_1_000095.1	indv_3	175.800606175846	leaves	male	rddm
_scaffold_1_004087.1	indv_3	224.503578703817	leaves	male	rddm
_scaffold_1_002220.1_1	indv_3	59.191427527519	leaves	male	rddm
_scaffold_1_000096.1	indv_3	170.738458430043	leaves	male	rddm
_scaffold_1_004084.1	indv_3	257.45350344823	leaves	male	rddm
_scaffold_1_004082.1	indv_3	84.2798926148521	leaves	male	rddm
_scaffold_1_004079.1	indv_3	237.10966029706	leaves	male	rddm
_scaffold_1_004078.1	indv_3	143.917761581445	leaves	male	rddm
_scaffold_1_004076.1	indv_3	337.742700897996	leaves	male	rddm
_scaffold_1_004075.1	indv_3	262.055782383506	leaves	male	rddm
_scaffold_1_000100.1	indv_3	43.8427015208394	leaves	male	rddm
_scaffold_1_004073.1	indv_3	43.9710842485724	leaves	male	rddm
_scaffold_1_000103.1	indv_3	73.5055083190297	leaves	male	rddm
_scaffold_1_000104.1	indv_3	118.475609220643	leaves	male	rddm
_scaffold_1_000106.1	indv_3	126.73363503281	leaves	male	rddm
_scaffold_1_000111.1	indv_3	13.4327409333669	leaves	male	rddm
_scaffold_1_000112.1	indv_3	33.7062295642817	leaves	male	rddm
_scaffold_1_004062.1	indv_3	0	leaves	male	rddm
_scaffold_1_004060.1	indv_3	28.4396311948627	leaves	male	rddm
_scaffold_1_004059.1	indv_3	25.2796721732113	leaves	male	rddm
_scaffold_1_004058.1	indv_3	0	leaves	male	rddm
_scaffold_1_004057.1	indv_3	18.9597541299084	leaves	male	rddm
_scaffold_1_004053.1	indv_3	0	leaves	male	rddm
_scaffold_1_000126.1	indv_3	78.4541550203108	leaves	male	rddm
_scaffold_1_004051.1	indv_3	70.0052460181235	leaves	male	rddm
_scaffold_1_004050.1	indv_3	86.8065050624731	leaves	male	rddm
_scaffold_1_004049.1	indv_3	318.896848152231	leaves	male	rddm
_scaffold_1_000128.1	indv_3	68.2551148676704	leaves	male	rddm
_scaffold_1_004045.1	indv_3	33.0780286276723	leaves	male	rddm
_scaffold_1_000130.1	indv_3	31.3816620081243	leaves	male	rddm
_scaffold_1_004037.1	indv_3	96.0229437508434	leaves	male	rddm
_scaffold_1_000135.1	indv_3	72.7051728617977	leaves	male	rddm
_scaffold_1_000137.1	indv_3	98.1770541126895	leaves	male	rddm
_scaffold_1_004027.1	indv_3	5.41707260854527	leaves	male	rddm
_scaffold_1_000140.1	indv_3	43.6483548314439	leaves	male	rddm
_scaffold_1_004018.1	indv_3	514.039283595321	leaves	male	rddm
_scaffold_1_000148.1	indv_3	514.760353341732	leaves	male	rddm
_scaffold_1_000149.1	indv_3	101.303211847394	leaves	male	rddm
_scaffold_1_004017.1	indv_3	67.6302699819674	leaves	male	rddm
_scaffold_1_000151.1	indv_3	66.4430321720685	leaves	male	rddm
_scaffold_1_004016.1	indv_3	21.900036855937	leaves	male	rddm
_scaffold_1_004014.1	indv_3	148.088020422954	leaves	male	rddm
_scaffold_1_000153.1	indv_3	199.806639676727	leaves	male	rddm
_scaffold_1_000160.1	indv_3	168.836181573121	leaves	male	rddm
_scaffold_1_000161.1	indv_3	194.730749840806	leaves	male	rddm
_scaffold_1_004007.1	indv_3	13.2856671275271	leaves	male	rddm
_scaffold_1_004000.1	indv_3	156.357461718139	leaves	male	rddm
_scaffold_1_003996.1	indv_3	136.46985403888	leaves	male	rddm
_scaffold_1_003994.1	indv_3	15.799795108257	leaves	male	rddm
_scaffold_1_000164.1	indv_3	29.7407907920132	leaves	male	rddm
_scaffold_1_000169.1	indv_3	218.716453475773	leaves	male	rddm
_scaffold_1_000170.1	indv_3	49.5679846533554	leaves	male	rddm
_scaffold_1_000173.1	indv_3	94.0904566377385	leaves	male	rddm
_scaffold_1_000174.1	indv_3	69.1987339672234	leaves	male	rddm
_scaffold_1_003985.1	indv_3	12.6398360866056	leaves	male	rddm
_scaffold_1_000179.1	indv_3	21.329723396147	leaves	male	rddm
_scaffold_1_003981.1	indv_3	15.4248847158577	leaves	male	rddm
_scaffold_1_000180.1	indv_3	57.674405852769	leaves	male	rddm
_scaffold_1_003980.1	indv_3	90.2649164010859	leaves	male	rddm
_scaffold_1_003978.1	indv_3	16.8531147821408	leaves	male	rddm
_scaffold_1_000182.1	indv_3	74.1022451489551	leaves	male	rddm
_scaffold_1_000186.1	indv_3	152.915211122785	leaves	male	rddm
_scaffold_1_003968.1	indv_3	240.465174330546	leaves	male	rddm
_scaffold_1_003967.1	indv_3	191.799319198042	leaves	male	rddm
_scaffold_1_003961.1	indv_3	90.8162961253954	leaves	male	rddm
_scaffold_1_003946.1	indv_3	201.035491228485	leaves	male	rddm
_scaffold_1_000193.1	indv_3	81.3730043643347	leaves	male	rddm
_scaffold_1_000199.1	indv_3	56.4383378750763	leaves	male	rddm
_scaffold_1_003945.1	indv_3	180.066969704371	leaves	male	rddm
_scaffold_1_000206.1	indv_3	305.515775201767	leaves	male	rddm
_scaffold_1_000209.1	indv_3	12.6398360866056	leaves	male	rddm
_scaffold_1_003935.1	indv_3	231.42910742462	leaves	male	rddm
_scaffold_1_003929.1	indv_3	119.979028381623	leaves	male	rddm
_scaffold_1_000219.1	indv_3	67.4930960413966	leaves	male	rddm
_scaffold_1_000221.1	indv_3	181.583855374046	leaves	male	rddm
_scaffold_1_000222.1	indv_3	0	leaves	male	rddm
_scaffold_1_000224.1	indv_3	163.693534258594	leaves	male	rddm
_scaffold_1_003928.1	indv_3	31.480346479848	leaves	male	rddm
_scaffold_1_003926.1	indv_3	42.5762899759347	leaves	male	rddm
_scaffold_1_000233.1	indv_3	73.6966714202091	leaves	male	rddm
_scaffold_1_000234.1	indv_3	127.763353963962	leaves	male	rddm
_scaffold_1_003921.1	indv_3	98.3080618435177	leaves	male	rddm
